scenario,type,id,x,y,z
scenario_06_collision,endnode,4,-136.46,-37.34,1.50
scenario_06_collision,endnode,5,43.22,-35.91,1.50
scenario_06_collision,endnode,6,-56.52,71.17,1.50
scenario_06_collision,endnode,7,-141.80,2.93,1.50
scenario_06_collision,endnode,8,-91.66,-17.13,1.50
scenario_06_collision,endnode,9,46.50,20.35,1.50
scenario_06_collision,endnode,10,-481.50,27.98,1.50
scenario_06_collision,endnode,11,-445.08,-94.96,1.50
scenario_06_collision,endnode,12,384.11,-242.48,1.50
scenario_06_collision,endnode,13,64.42,493.81,1.50
scenario_06_collision,endnode,14,-483.54,-102.70,1.50
scenario_06_collision,endnode,15,-437.92,-166.25,1.50
scenario_06_collision,endnode,16,483.09,-68.10,1.50
scenario_06_collision,endnode,17,364.32,-327.26,1.50
scenario_06_collision,endnode,18,338.72,330.61,1.50
scenario_06_collision,endnode,19,461.79,-119.10,1.50
scenario_07_propagation,gateway,0,0.00,0.00,15.00
scenario_07_propagation,endnode,0,-366.35,-4286.54,1.50
scenario_07_propagation,endnode,1,-2725.24,-3898.86,1.50
scenario_07_propagation,endnode,2,-1651.66,1109.21,1.50
scenario_07_propagation,endnode,3,606.96,842.54,1.50
scenario_07_propagation,endnode,4,190.49,2818.68,1.50
scenario_07_propagation,endnode,5,-74.37,309.83,1.50
scenario_07_propagation,endnode,6,-1638.65,-1804.02,1.50
scenario_07_propagation,endnode,7,-1354.17,-2181.09,1.50
scenario_07_propagation,endnode,8,-1691.28,1709.53,1.50
scenario_07_propagation,endnode,9,981.74,-984.10,1.50
scenario_07_propagation,endnode,10,-1775.92,-2267.47,1.50
scenario_07_propagation,endnode,11,2622.05,476.40,1.50
scenario_07_propagation,endnode,12,1174.11,3882.21,1.50
scenario_07_propagation,endnode,13,2547.62,-474.19,1.50
scenario_07_propagation,endnode,14,-347.48,4515.30,1.50
scenario_07_propagation,endnode,15,-1079.76,-3182.71,1.50
scenario_07_propagation,endnode,16,214.04,-2985.04,1.50
scenario_07_propagation,endnode,17,193.16,-81.67,1.50
scenario_07_propagation,endnode,18,2436.12,-2746.22,1.50
scenario_07_propagation,endnode,19,192.84,-3580.37,1.50
scenario_07_propagation,endnode,20,30.74,-1154.97,1.50
scenario_07_propagation,endnode,21,-79.85,487.94,1.50
scenario_07_propagation,endnode,22,1474.39,-2476.59,1.50
scenario_07_propagation,endnode,23,1140.70,680.95,1.50
scenario_07_propagation,endnode,24,166.73,-299.74,1.50
scenario_07_propagation,endnode,25,-344.36,45.08,1.50
scenario_07_propagation,endnode,26,-994.53,2237.57,1.50
scenario_07_propagation,endnode,27,-1755.94,949.11,1.50
scenario_07_propagation,endnode,28,-1709.31,-3139.53,1.50
scenario_07_propagation,endnode,29,-1795.38,-860.09,1.50
scenario_07_propagation,endnode,30,3731.55,551.17,1.50
scenario_07_propagation,endnode,31,-1664.38,2972.59,1.50
scenario_07_propagation,endnode,32,698.71,-303.41,1.50
scenario_07_propagation,endnode,33,-782.09,-1421.88,1.50
scenario_07_propagation,endnode,34,1268.06,-1615.38,1.50
scenario_07_propagation,endnode,35,-3617.85,1432.69,1.50
scenario_07_propagation,endnode,36,-1713.29,3625.84,1.50
scenario_07_propagation,endnode,37,-2696.47,3304.20,1.50
scenario_07_propagation,endnode,38,990.82,-1246.47,1.50
scenario_07_propagation,endnode,39,1595.34,-1703.20,1.50
scenario_07_propagation,endnode,40,-3256.03,-3793.36,1.50
scenario_07_propagation,endnode,41,3264.03,3127.89,1.50
scenario_07_propagation,endnode,42,1750.91,-3907.10,1.50
scenario_07_propagation,endnode,43,487.15,1697.38,1.50
scenario_07_propagation,endnode,44,-2722.01,2276.39,1.50
scenario_07_propagation,endnode,45,-1168.94,-2341.03,1.50
scenario_07_propagation,endnode,46,-3206.81,3272.73,1.50
scenario_07_propagation,endnode,47,-1776.62,2627.56,1.50
scenario_07_propagation,endnode,48,550.54,447.80,1.50
scenario_07_propagation,endnode,49,-1456.17,3005.87,1.50
scenario_08_multigw_1gw,gateway,0,0.00,0.00,15.00
scenario_08_multigw_1gw,endnode,0,155.89,-1170.87,1.50
scenario_08_multigw_1gw,endnode,1,-1410.74,-215.94,1.50
scenario_08_multigw_1gw,endnode,2,180.57,884.00,1.50
scenario_08_multigw_1gw,endnode,3,-103.31,-462.37,1.50
scenario_08_multigw_1gw,endnode,4,-488.67,-885.05,1.50
scenario_08_multigw_1gw,endnode,5,-147.93,-1051.70,1.50
scenario_08_multigw_1gw,endnode,6,854.35,-611.24,1.50
scenario_08_multigw_1gw,endnode,7,1107.52,-141.60,1.50
scenario_08_multigw_1gw,endnode,8,-866.55,1214.63,1.50
scenario_08_multigw_1gw,endnode,9,-498.49,860.23,1.50
scenario_08_multigw_1gw,endnode,10,-14.04,-157.84,1.50
scenario_08_multigw_1gw,endnode,11,962.11,-384.91,1.50
scenario_08_multigw_1gw,endnode,12,-85.68,-1435.69,1.50
scenario_08_multigw_1gw,endnode,13,-787.17,629.27,1.50
scenario_08_multigw_1gw,endnode,14,227.96,-266.24,1.50
scenario_08_multigw_1gw,endnode,15,636.66,-1007.33,1.50
scenario_08_multigw_1gw,endnode,16,156.86,1040.00,1.50
scenario_08_multigw_1gw,endnode,17,855.88,1440.10,1.50
scenario_08_multigw_1gw,endnode,18,1089.91,-1339.47,1.50
scenario_08_multigw_1gw,endnode,19,-1233.44,24.20,1.50
scenario_08_multigw_1gw,endnode,20,-296.20,1448.87,1.50
scenario_08_multigw_1gw,endnode,21,-222.02,-1020.10,1.50
scenario_08_multigw_1gw,endnode,22,-1143.57,-408.70,1.50
scenario_08_multigw_1gw,endnode,23,-286.15,201.94,1.50
scenario_08_multigw_1gw,endnode,24,-790.15,-1206.90,1.50
scenario_08_multigw_1gw,endnode,25,1313.95,1459.53,1.50
scenario_08_multigw_1gw,endnode,26,-32.24,-524.58,1.50
scenario_08_multigw_1gw,endnode,27,1221.60,-511.10,1.50
scenario_08_multigw_1gw,endnode,28,635.66,858.05,1.50
scenario_08_multigw_1gw,endnode,29,468.93,-933.73,1.50
scenario_08_multigw_1gw,endnode,30,-1352.44,160.15,1.50
scenario_08_multigw_1gw,endnode,31,504.85,459.63,1.50
scenario_08_multigw_1gw,endnode,32,-1492.61,-876.76,1.50
scenario_08_multigw_1gw,endnode,33,-1221.94,421.25,1.50
scenario_08_multigw_1gw,endnode,34,-20.48,-1285.59,1.50
scenario_08_multigw_1gw,endnode,35,-623.05,115.45,1.50
scenario_08_multigw_1gw,endnode,36,-210.31,489.12,1.50
scenario_08_multigw_1gw,endnode,37,-980.59,665.11,1.50
scenario_08_multigw_1gw,endnode,38,737.68,-796.82,1.50
scenario_08_multigw_1gw,endnode,39,-1407.26,-1291.97,1.50
scenario_08_multigw_1gw,endnode,40,-919.37,-42.93,1.50
scenario_08_multigw_1gw,endnode,41,654.05,-1248.38,1.50
scenario_08_multigw_1gw,endnode,42,-997.96,-231.25,1.50
scenario_08_multigw_1gw,endnode,43,419.14,437.91,1.50
scenario_08_multigw_1gw,endnode,44,1078.91,-627.73,1.50
scenario_08_multigw_1gw,endnode,45,1123.22,-372.26,1.50
scenario_08_multigw_1gw,endnode,46,253.16,-862.38,1.50
scenario_08_multigw_1gw,endnode,47,1241.05,-990.57,1.50
scenario_08_multigw_1gw,endnode,48,1353.92,-1380.08,1.50
scenario_08_multigw_1gw,endnode,49,-349.48,463.87,1.50
scenario_08_multigw_1gw,endnode,50,-758.31,38.88,1.50
scenario_08_multigw_1gw,endnode,51,988.52,544.40,1.50
scenario_08_multigw_1gw,endnode,52,78.08,-177.71,1.50
scenario_08_multigw_1gw,endnode,53,-1383.37,-1303.52,1.50
scenario_08_multigw_1gw,endnode,54,1398.36,981.26,1.50
scenario_08_multigw_1gw,endnode,55,1293.10,-711.61,1.50
scenario_08_multigw_1gw,endnode,56,-1194.67,1367.70,1.50
scenario_08_multigw_1gw,endnode,57,184.55,1034.80,1.50
scenario_08_multigw_1gw,endnode,58,-776.54,221.66,1.50
scenario_08_multigw_1gw,endnode,59,-895.89,-616.59,1.50
scenario_08_multigw_1gw,endnode,60,945.22,130.76,1.50
scenario_08_multigw_1gw,endnode,61,-511.15,-1376.92,1.50
scenario_08_multigw_1gw,endnode,62,176.28,-144.16,1.50
scenario_08_multigw_1gw,endnode,63,12.00,-139.18,1.50
scenario_08_multigw_1gw,endnode,64,-609.16,569.96,1.50
scenario_08_multigw_1gw,endnode,65,-525.02,600.89,1.50
scenario_08_multigw_1gw,endnode,66,-1449.99,240.12,1.50
scenario_08_multigw_1gw,endnode,67,1339.46,1273.48,1.50
scenario_08_multigw_1gw,endnode,68,-30.53,-1204.34,1.50
scenario_08_multigw_1gw,endnode,69,-1118.60,-287.59,1.50
scenario_08_multigw_1gw,endnode,70,159.46,357.34,1.50
scenario_08_multigw_1gw,endnode,71,-765.84,-1077.35,1.50
scenario_08_multigw_1gw,endnode,72,-933.61,1411.60,1.50
scenario_08_multigw_1gw,endnode,73,1309.80,206.91,1.50
scenario_08_multigw_1gw,endnode,74,294.58,211.60,1.50
scenario_08_multigw_1gw,endnode,75,56.57,-777.98,1.50
scenario_08_multigw_1gw,endnode,76,-1.88,576.58,1.50
scenario_08_multigw_1gw,endnode,77,632.29,-670.03,1.50
scenario_08_multigw_1gw,endnode,78,-1465.39,-190.83,1.50
scenario_08_multigw_1gw,endnode,79,-126.64,-147.89,1.50
scenario_08_multigw_1gw,endnode,80,-1151.92,111.18,1.50
scenario_08_multigw_1gw,endnode,81,123.27,-495.11,1.50
scenario_08_multigw_1gw,endnode,82,108.87,112.17,1.50
scenario_08_multigw_1gw,endnode,83,-982.86,-95.78,1.50
scenario_08_multigw_1gw,endnode,84,1004.21,679.71,1.50
scenario_08_multigw_1gw,endnode,85,-611.10,-1482.22,1.50
scenario_08_multigw_1gw,endnode,86,1234.44,849.35,1.50
scenario_08_multigw_1gw,endnode,87,710.56,880.56,1.50
scenario_08_multigw_1gw,endnode,88,-717.09,-458.99,1.50
scenario_08_multigw_1gw,endnode,89,420.69,-304.35,1.50
scenario_08_multigw_1gw,endnode,90,1015.33,-945.39,1.50
scenario_08_multigw_1gw,endnode,91,-1211.48,-1084.23,1.50
scenario_08_multigw_1gw,endnode,92,-131.50,290.75,1.50
scenario_08_multigw_1gw,endnode,93,1125.22,-593.19,1.50
scenario_08_multigw_1gw,endnode,94,-601.76,-560.96,1.50
scenario_08_multigw_1gw,endnode,95,-210.93,1307.57,1.50
scenario_08_multigw_1gw,endnode,96,-623.98,1271.24,1.50
scenario_08_multigw_1gw,endnode,97,-1059.20,-217.24,1.50
scenario_08_multigw_1gw,endnode,98,-328.00,710.10,1.50
scenario_08_multigw_1gw,endnode,99,-510.86,1354.18,1.50
scenario_08_multigw_1gw,endnode,100,-1222.37,-678.15,1.50
scenario_08_multigw_1gw,endnode,101,750.35,953.51,1.50
scenario_08_multigw_1gw,endnode,102,198.91,493.17,1.50
scenario_08_multigw_1gw,endnode,103,1444.96,1309.71,1.50
scenario_08_multigw_1gw,endnode,104,12.80,-842.22,1.50
scenario_08_multigw_1gw,endnode,105,181.00,441.90,1.50
scenario_08_multigw_1gw,endnode,106,-542.55,-479.28,1.50
scenario_08_multigw_1gw,endnode,107,186.91,-247.44,1.50
scenario_08_multigw_1gw,endnode,108,1283.68,-1210.19,1.50
scenario_08_multigw_1gw,endnode,109,-1327.43,-1079.39,1.50
scenario_08_multigw_1gw,endnode,110,-868.70,67.73,1.50
scenario_08_multigw_1gw,endnode,111,1490.90,-755.69,1.50
scenario_08_multigw_1gw,endnode,112,733.46,-1364.39,1.50
scenario_08_multigw_1gw,endnode,113,561.02,173.41,1.50
scenario_08_multigw_1gw,endnode,114,432.77,-1040.56,1.50
scenario_08_multigw_1gw,endnode,115,27.17,3.02,1.50
scenario_08_multigw_1gw,endnode,116,-1450.15,1439.30,1.50
scenario_08_multigw_1gw,endnode,117,-1160.21,-365.88,1.50
scenario_08_multigw_1gw,endnode,118,1089.15,-625.08,1.50
scenario_08_multigw_1gw,endnode,119,505.04,693.75,1.50
scenario_08_multigw_1gw,endnode,120,-813.54,443.15,1.50
scenario_08_multigw_1gw,endnode,121,-1018.88,-903.85,1.50
scenario_08_multigw_1gw,endnode,122,-1121.81,-213.37,1.50
scenario_08_multigw_1gw,endnode,123,-558.26,232.14,1.50
scenario_08_multigw_1gw,endnode,124,81.12,-234.96,1.50
scenario_08_multigw_1gw,endnode,125,1277.42,1473.67,1.50
scenario_08_multigw_1gw,endnode,126,-1337.98,658.91,1.50
scenario_08_multigw_1gw,endnode,127,516.09,-502.63,1.50
scenario_08_multigw_1gw,endnode,128,-291.74,674.16,1.50
scenario_08_multigw_1gw,endnode,129,895.44,1279.14,1.50
scenario_08_multigw_1gw,endnode,130,1248.42,1290.90,1.50
scenario_08_multigw_1gw,endnode,131,153.96,1097.66,1.50
scenario_08_multigw_1gw,endnode,132,647.67,-1268.97,1.50
scenario_08_multigw_1gw,endnode,133,784.61,304.96,1.50
scenario_08_multigw_1gw,endnode,134,-837.57,-507.84,1.50
scenario_08_multigw_1gw,endnode,135,252.88,-156.40,1.50
scenario_08_multigw_1gw,endnode,136,-652.46,-686.08,1.50
scenario_08_multigw_1gw,endnode,137,1211.25,-716.99,1.50
scenario_08_multigw_1gw,endnode,138,-387.10,-1314.53,1.50
scenario_08_multigw_1gw,endnode,139,206.11,-136.41,1.50
scenario_08_multigw_1gw,endnode,140,-248.99,1447.94,1.50
scenario_08_multigw_1gw,endnode,141,1480.84,375.99,1.50
scenario_08_multigw_1gw,endnode,142,-263.06,101.21,1.50
scenario_08_multigw_1gw,endnode,143,-347.78,-1141.80,1.50
scenario_08_multigw_1gw,endnode,144,-1045.22,1403.90,1.50
scenario_08_multigw_1gw,endnode,145,-133.34,823.21,1.50
scenario_08_multigw_1gw,endnode,146,-671.46,1055.17,1.50
scenario_08_multigw_1gw,endnode,147,-994.72,1262.34,1.50
scenario_08_multigw_1gw,endnode,148,-347.31,741.51,1.50
scenario_08_multigw_1gw,endnode,149,693.64,458.29,1.50
scenario_08_multigw_1gw,endnode,150,923.68,1220.06,1.50
scenario_08_multigw_1gw,endnode,151,-548.59,-1114.42,1.50
scenario_08_multigw_1gw,endnode,152,1290.04,-1233.76,1.50
scenario_08_multigw_1gw,endnode,153,143.48,447.28,1.50
scenario_08_multigw_1gw,endnode,154,385.42,-1026.77,1.50
scenario_08_multigw_1gw,endnode,155,-186.07,-669.52,1.50
scenario_08_multigw_1gw,endnode,156,117.75,836.46,1.50
scenario_08_multigw_1gw,endnode,157,774.75,981.45,1.50
scenario_08_multigw_1gw,endnode,158,-1120.16,568.75,1.50
scenario_08_multigw_1gw,endnode,159,-194.26,175.57,1.50
scenario_08_multigw_1gw,endnode,160,967.64,116.18,1.50
scenario_08_multigw_1gw,endnode,161,221.30,-1165.80,1.50
scenario_08_multigw_1gw,endnode,162,-118.99,391.26,1.50
scenario_08_multigw_1gw,endnode,163,-467.94,-878.93,1.50
scenario_08_multigw_1gw,endnode,164,-633.49,-848.13,1.50
scenario_08_multigw_1gw,endnode,165,-929.12,673.82,1.50
scenario_08_multigw_1gw,endnode,166,1401.15,1437.58,1.50
scenario_08_multigw_1gw,endnode,167,912.58,-785.71,1.50
scenario_08_multigw_1gw,endnode,168,-137.20,58.37,1.50
scenario_08_multigw_1gw,endnode,169,-1184.06,119.65,1.50
scenario_08_multigw_1gw,endnode,170,-127.25,-1082.09,1.50
scenario_08_multigw_1gw,endnode,171,451.87,-1037.17,1.50
scenario_08_multigw_1gw,endnode,172,1401.26,569.78,1.50
scenario_08_multigw_1gw,endnode,173,-949.79,-1185.38,1.50
scenario_08_multigw_1gw,endnode,174,211.62,601.34,1.50
scenario_08_multigw_1gw,endnode,175,833.22,1406.90,1.50
scenario_08_multigw_1gw,endnode,176,-425.78,-1062.36,1.50
scenario_08_multigw_1gw,endnode,177,-1291.50,931.86,1.50
scenario_08_multigw_1gw,endnode,178,-731.45,1387.97,1.50
scenario_08_multigw_1gw,endnode,179,1248.71,-698.37,1.50
scenario_08_multigw_1gw,endnode,180,-35.70,658.49,1.50
scenario_08_multigw_1gw,endnode,181,293.38,-1000.24,1.50
scenario_08_multigw_1gw,endnode,182,-318.14,-1141.05,1.50
scenario_08_multigw_1gw,endnode,183,-994.82,1303.35,1.50
scenario_08_multigw_1gw,endnode,184,787.26,1445.40,1.50
scenario_08_multigw_1gw,endnode,185,-1293.34,1039.36,1.50
scenario_08_multigw_1gw,endnode,186,884.53,1161.14,1.50
scenario_08_multigw_1gw,endnode,187,-634.22,-1119.17,1.50
scenario_08_multigw_1gw,endnode,188,-1217.91,-1330.98,1.50
scenario_08_multigw_1gw,endnode,189,1477.06,311.10,1.50
scenario_08_multigw_1gw,endnode,190,435.11,904.78,1.50
scenario_08_multigw_1gw,endnode,191,-1295.54,-1050.41,1.50
scenario_08_multigw_1gw,endnode,192,-1244.27,-1046.29,1.50
scenario_08_multigw_1gw,endnode,193,-1081.27,-222.02,1.50
scenario_08_multigw_1gw,endnode,194,-775.47,-1166.67,1.50
scenario_08_multigw_1gw,endnode,195,212.56,-495.23,1.50
scenario_08_multigw_1gw,endnode,196,-622.82,-435.83,1.50
scenario_08_multigw_1gw,endnode,197,1150.94,149.79,1.50
scenario_08_multigw_1gw,endnode,198,-414.68,-243.16,1.50
scenario_08_multigw_1gw,endnode,199,-510.92,-376.29,1.50
scenario_08_multigw_2gw,gateway,0,-1000.00,0.00,15.00
scenario_08_multigw_2gw,gateway,1,1000.00,0.00,15.00
scenario_08_multigw_2gw,endnode,0,21.31,-409.35,1.50
scenario_08_multigw_2gw,endnode,1,1436.48,844.80,1.50
scenario_08_multigw_2gw,endnode,2,-712.51,-319.23,1.50
scenario_08_multigw_2gw,endnode,3,-1228.48,-1262.94,1.50
scenario_08_multigw_2gw,endnode,4,-834.54,766.78,1.50
scenario_08_multigw_2gw,endnode,5,-1056.55,1374.12,1.50
scenario_08_multigw_2gw,endnode,6,876.86,-491.94,1.50
scenario_08_multigw_2gw,endnode,7,-345.06,-646.22,1.50
scenario_08_multigw_2gw,endnode,8,1170.67,105.25,1.50
scenario_08_multigw_2gw,endnode,9,741.35,-951.74,1.50
scenario_08_multigw_2gw,endnode,10,-1415.04,668.86,1.50
scenario_08_multigw_2gw,endnode,11,-620.03,-220.61,1.50
scenario_08_multigw_2gw,endnode,12,-338.55,-670.52,1.50
scenario_08_multigw_2gw,endnode,13,1063.80,815.53,1.50
scenario_08_multigw_2gw,endnode,14,-485.54,1339.80,1.50
scenario_08_multigw_2gw,endnode,15,-990.29,241.85,1.50
scenario_08_multigw_2gw,endnode,16,-770.06,-1144.54,1.50
scenario_08_multigw_2gw,endnode,17,380.97,-187.24,1.50
scenario_08_multigw_2gw,endnode,18,-913.69,1172.98,1.50
scenario_08_multigw_2gw,endnode,19,-353.19,-1306.15,1.50
scenario_08_multigw_2gw,endnode,20,1047.27,-802.17,1.50
scenario_08_multigw_2gw,endnode,21,1193.95,1003.40,1.50
scenario_08_multigw_2gw,endnode,22,136.89,-992.65,1.50
scenario_08_multigw_2gw,endnode,23,479.99,-257.08,1.50
scenario_08_multigw_2gw,endnode,24,994.17,491.08,1.50
scenario_08_multigw_2gw,endnode,25,-1440.07,749.18,1.50
scenario_08_multigw_2gw,endnode,26,-499.24,187.86,1.50
scenario_08_multigw_2gw,endnode,27,-1473.21,264.01,1.50
scenario_08_multigw_2gw,endnode,28,414.86,1327.52,1.50
scenario_08_multigw_2gw,endnode,29,-424.36,350.27,1.50
scenario_08_multigw_2gw,endnode,30,-985.60,-1237.49,1.50
scenario_08_multigw_2gw,endnode,31,-570.15,-591.90,1.50
scenario_08_multigw_2gw,endnode,32,-220.62,1144.54,1.50
scenario_08_multigw_2gw,endnode,33,645.25,-1082.12,1.50
scenario_08_multigw_2gw,endnode,34,-40.75,183.41,1.50
scenario_08_multigw_2gw,endnode,35,940.29,1281.70,1.50
scenario_08_multigw_2gw,endnode,36,379.96,223.07,1.50
scenario_08_multigw_2gw,endnode,37,245.29,207.88,1.50
scenario_08_multigw_2gw,endnode,38,-216.77,-1273.35,1.50
scenario_08_multigw_2gw,endnode,39,926.95,601.88,1.50
scenario_08_multigw_2gw,endnode,40,351.34,882.29,1.50
scenario_08_multigw_2gw,endnode,41,347.47,-746.60,1.50
scenario_08_multigw_2gw,endnode,42,308.46,-382.43,1.50
scenario_08_multigw_2gw,endnode,43,-485.84,-744.55,1.50
scenario_08_multigw_2gw,endnode,44,279.06,283.65,1.50
scenario_08_multigw_2gw,endnode,45,479.55,-1246.21,1.50
scenario_08_multigw_2gw,endnode,46,-410.85,281.37,1.50
scenario_08_multigw_2gw,endnode,47,1183.49,-752.67,1.50
scenario_08_multigw_2gw,endnode,48,-1255.34,1252.09,1.50
scenario_08_multigw_2gw,endnode,49,-430.64,-1439.69,1.50
scenario_08_multigw_2gw,endnode,50,-69.41,605.05,1.50
scenario_08_multigw_2gw,endnode,51,195.67,-1373.50,1.50
scenario_08_multigw_2gw,endnode,52,270.29,1073.62,1.50
scenario_08_multigw_2gw,endnode,53,1246.52,-1165.97,1.50
scenario_08_multigw_2gw,endnode,54,-181.92,-967.33,1.50
scenario_08_multigw_2gw,endnode,55,307.88,-1009.90,1.50
scenario_08_multigw_2gw,endnode,56,-1307.29,-32.88,1.50
scenario_08_multigw_2gw,endnode,57,289.45,-724.31,1.50
scenario_08_multigw_2gw,endnode,58,-1313.79,-885.95,1.50
scenario_08_multigw_2gw,endnode,59,1095.18,684.69,1.50
scenario_08_multigw_2gw,endnode,60,-738.96,1076.25,1.50
scenario_08_multigw_2gw,endnode,61,-891.49,-1325.56,1.50
scenario_08_multigw_2gw,endnode,62,-1465.03,327.40,1.50
scenario_08_multigw_2gw,endnode,63,-854.74,-80.95,1.50
scenario_08_multigw_2gw,endnode,64,-1353.19,-412.07,1.50
scenario_08_multigw_2gw,endnode,65,-845.56,40.71,1.50
scenario_08_multigw_2gw,endnode,66,-1246.69,-887.26,1.50
scenario_08_multigw_2gw,endnode,67,263.54,-669.33,1.50
scenario_08_multigw_2gw,endnode,68,-540.81,-108.62,1.50
scenario_08_multigw_2gw,endnode,69,304.05,976.76,1.50
scenario_08_multigw_2gw,endnode,70,1340.66,-976.51,1.50
scenario_08_multigw_2gw,endnode,71,1324.57,-137.30,1.50
scenario_08_multigw_2gw,endnode,72,-922.08,528.25,1.50
scenario_08_multigw_2gw,endnode,73,639.10,-1219.48,1.50
scenario_08_multigw_2gw,endnode,74,1092.98,1033.02,1.50
scenario_08_multigw_2gw,endnode,75,-1226.13,908.49,1.50
scenario_08_multigw_2gw,endnode,76,-708.29,-784.28,1.50
scenario_08_multigw_2gw,endnode,77,1084.19,-995.32,1.50
scenario_08_multigw_2gw,endnode,78,-1472.48,201.34,1.50
scenario_08_multigw_2gw,endnode,79,710.76,-211.60,1.50
scenario_08_multigw_2gw,endnode,80,-600.32,110.72,1.50
scenario_08_multigw_2gw,endnode,81,-197.78,-1081.48,1.50
scenario_08_multigw_2gw,endnode,82,-1275.34,-249.60,1.50
scenario_08_multigw_2gw,endnode,83,1273.01,505.47,1.50
scenario_08_multigw_2gw,endnode,84,964.30,-966.44,1.50
scenario_08_multigw_2gw,endnode,85,751.73,-18.46,1.50
scenario_08_multigw_2gw,endnode,86,1108.06,-406.38,1.50
scenario_08_multigw_2gw,endnode,87,-859.20,1437.90,1.50
scenario_08_multigw_2gw,endnode,88,-145.41,1042.50,1.50
scenario_08_multigw_2gw,endnode,89,-1148.19,1408.53,1.50
scenario_08_multigw_2gw,endnode,90,83.34,1423.08,1.50
scenario_08_multigw_2gw,endnode,91,999.43,-371.30,1.50
scenario_08_multigw_2gw,endnode,92,-759.04,-751.58,1.50
scenario_08_multigw_2gw,endnode,93,745.31,-1173.42,1.50
scenario_08_multigw_2gw,endnode,94,1399.30,1311.53,1.50
scenario_08_multigw_2gw,endnode,95,-1368.70,-1476.49,1.50
scenario_08_multigw_2gw,endnode,96,-262.39,349.01,1.50
scenario_08_multigw_2gw,endnode,97,1486.48,184.61,1.50
scenario_08_multigw_2gw,endnode,98,330.23,-741.31,1.50
scenario_08_multigw_2gw,endnode,99,-1134.53,248.16,1.50
scenario_08_multigw_2gw,endnode,100,-266.27,1195.55,1.50
scenario_08_multigw_2gw,endnode,101,1197.33,536.65,1.50
scenario_08_multigw_2gw,endnode,102,314.07,-1207.59,1.50
scenario_08_multigw_2gw,endnode,103,1025.28,1392.19,1.50
scenario_08_multigw_2gw,endnode,104,931.90,813.48,1.50
scenario_08_multigw_2gw,endnode,105,1048.28,611.19,1.50
scenario_08_multigw_2gw,endnode,106,-1495.76,12.29,1.50
scenario_08_multigw_2gw,endnode,107,478.04,-662.58,1.50
scenario_08_multigw_2gw,endnode,108,866.09,-1165.69,1.50
scenario_08_multigw_2gw,endnode,109,1491.36,-991.44,1.50
scenario_08_multigw_2gw,endnode,110,-328.95,90.27,1.50
scenario_08_multigw_2gw,endnode,111,-920.65,320.37,1.50
scenario_08_multigw_2gw,endnode,112,-249.53,502.79,1.50
scenario_08_multigw_2gw,endnode,113,1210.69,1322.63,1.50
scenario_08_multigw_2gw,endnode,114,1248.05,315.02,1.50
scenario_08_multigw_2gw,endnode,115,-833.81,-761.70,1.50
scenario_08_multigw_2gw,endnode,116,1106.39,-290.01,1.50
scenario_08_multigw_2gw,endnode,117,1106.07,-504.05,1.50
scenario_08_multigw_2gw,endnode,118,-551.53,-1017.96,1.50
scenario_08_multigw_2gw,endnode,119,-147.54,-880.05,1.50
scenario_08_multigw_2gw,endnode,120,1250.11,918.51,1.50
scenario_08_multigw_2gw,endnode,121,748.18,-111.61,1.50
scenario_08_multigw_2gw,endnode,122,-646.97,1362.85,1.50
scenario_08_multigw_2gw,endnode,123,1094.41,-861.57,1.50
scenario_08_multigw_2gw,endnode,124,430.65,112.48,1.50
scenario_08_multigw_2gw,endnode,125,589.67,-1451.98,1.50
scenario_08_multigw_2gw,endnode,126,1045.74,-360.75,1.50
scenario_08_multigw_2gw,endnode,127,902.58,-1288.31,1.50
scenario_08_multigw_2gw,endnode,128,-1296.30,-177.98,1.50
scenario_08_multigw_2gw,endnode,129,1290.03,-173.03,1.50
scenario_08_multigw_2gw,endnode,130,-346.15,-691.28,1.50
scenario_08_multigw_2gw,endnode,131,-595.83,-653.61,1.50
scenario_08_multigw_2gw,endnode,132,-96.09,-207.87,1.50
scenario_08_multigw_2gw,endnode,133,-592.45,-948.72,1.50
scenario_08_multigw_2gw,endnode,134,870.00,1035.68,1.50
scenario_08_multigw_2gw,endnode,135,-1479.86,-932.42,1.50
scenario_08_multigw_2gw,endnode,136,-1049.50,1335.30,1.50
scenario_08_multigw_2gw,endnode,137,-719.87,-89.23,1.50
scenario_08_multigw_2gw,endnode,138,649.26,1082.32,1.50
scenario_08_multigw_2gw,endnode,139,1163.02,849.60,1.50
scenario_08_multigw_2gw,endnode,140,270.24,-873.91,1.50
scenario_08_multigw_2gw,endnode,141,-922.15,1482.44,1.50
scenario_08_multigw_2gw,endnode,142,1276.06,-132.14,1.50
scenario_08_multigw_2gw,endnode,143,1141.37,1067.28,1.50
scenario_08_multigw_2gw,endnode,144,1431.67,1043.10,1.50
scenario_08_multigw_2gw,endnode,145,9.80,1059.88,1.50
scenario_08_multigw_2gw,endnode,146,-115.08,229.95,1.50
scenario_08_multigw_2gw,endnode,147,588.30,989.47,1.50
scenario_08_multigw_2gw,endnode,148,255.93,377.71,1.50
scenario_08_multigw_2gw,endnode,149,-96.08,1481.26,1.50
scenario_08_multigw_2gw,endnode,150,-1324.50,-840.78,1.50
scenario_08_multigw_2gw,endnode,151,-1416.03,1061.21,1.50
