scenario,type,id,x,y,z
scenario_06_collision,enddevice,5,2.99,-49.11,1.50
scenario_06_collision,enddevice,6,-51.83,2.47,1.50
scenario_06_collision,enddevice,7,8.15,-54.90,1.50
scenario_06_collision,enddevice,8,10.22,28.74,1.50
scenario_06_collision,enddevice,9,-21.67,-7.31,1.50
scenario_06_collision,enddevice,10,-23.68,-24.36,1.50
scenario_06_collision,enddevice,11,22.33,18.58,1.50
scenario_06_collision,enddevice,12,-40.00,21.40,1.50
scenario_06_collision,enddevice,13,36.66,14.34,1.50
scenario_06_collision,enddevice,14,-28.02,17.27,1.50
scenario_06_collision,enddevice,15,10.25,-24.11,1.50
scenario_06_collision,enddevice,16,-38.59,-7.62,1.50
scenario_06_collision,enddevice,17,23.66,-2.26,1.50
scenario_06_collision,enddevice,18,26.70,38.74,1.50
scenario_06_collision,enddevice,19,48.90,22.82,1.50
scenario_06_collision,enddevice,20,5.04,-25.53,1.50
scenario_06_collision,enddevice,21,35.25,19.19,1.50
scenario_06_collision,enddevice,22,-54.64,19.49,1.50
scenario_06_collision,enddevice,23,-35.17,37.14,1.50
scenario_06_collision,enddevice,24,-32.92,-41.45,1.50
scenario_06_collision,enddevice,25,-377.45,17.00,1.50
scenario_06_collision,enddevice,26,-219.70,-320.83,1.50
scenario_06_collision,enddevice,27,272.75,165.82,1.50
scenario_06_collision,enddevice,28,59.65,363.82,1.50
scenario_06_collision,enddevice,29,381.49,-112.86,1.50
scenario_06_collision,enddevice,30,-199.44,-247.22,1.50
scenario_06_collision,enddevice,31,-269.05,-134.92,1.50
scenario_06_collision,enddevice,32,318.82,-184.49,1.50
scenario_06_collision,enddevice,33,-317.75,-100.68,1.50
scenario_06_collision,enddevice,34,235.20,248.47,1.50
scenario_06_collision,enddevice,35,-294.07,114.10,1.50
scenario_06_collision,enddevice,36,120.05,-293.09,1.50
scenario_06_collision,enddevice,37,-391.42,-23.70,1.50
scenario_06_collision,enddevice,38,-336.49,37.12,1.50
scenario_06_collision,enddevice,39,237.86,267.14,1.50
scenario_06_collision,enddevice,40,-366.25,114.12,1.50
scenario_06_collision,enddevice,41,-263.90,-299.91,1.50
scenario_06_collision,enddevice,42,274.08,-213.68,1.50
scenario_06_collision,enddevice,43,341.89,-28.55,1.50
scenario_06_collision,enddevice,44,58.69,333.80,1.50
scenario_06_collision,enddevice,45,-158.91,-309.14,1.50
scenario_06_collision,enddevice,46,379.29,-90.46,1.50
scenario_06_collision,enddevice,47,-173.82,-266.48,1.50
scenario_06_collision,enddevice,48,-94.07,-385.91,1.50
scenario_06_collision,enddevice,49,375.37,-7.39,1.50
scenario_07_propagation,gateway,0,0.00,0.00,15.00
scenario_07_propagation,enddevice,0,424.95,-68.06,1.50
scenario_07_propagation,enddevice,1,17.39,-458.52,1.50
scenario_07_propagation,enddevice,2,522.48,1355.15,1.50
scenario_07_propagation,enddevice,3,-885.48,-743.30,1.50
scenario_07_propagation,enddevice,4,-1131.13,-521.19,1.50
scenario_07_propagation,enddevice,5,304.71,1168.99,1.50
scenario_07_propagation,enddevice,6,141.61,2.02,1.50
scenario_07_propagation,enddevice,7,1040.06,813.29,1.50
scenario_07_propagation,enddevice,8,-471.35,-500.36,1.50
scenario_07_propagation,enddevice,9,663.47,-1378.91,1.50
scenario_07_propagation,enddevice,10,-1045.28,787.85,1.50
scenario_07_propagation,enddevice,11,482.94,259.08,1.50
scenario_07_propagation,enddevice,12,-1528.60,-313.29,1.50
scenario_07_propagation,enddevice,13,-92.84,-1206.36,1.50
scenario_07_propagation,enddevice,14,78.44,-174.39,1.50
scenario_07_propagation,enddevice,15,-752.93,-592.80,1.50
scenario_07_propagation,enddevice,16,559.55,-711.81,1.50
scenario_07_propagation,enddevice,17,1303.90,832.93,1.50
scenario_07_propagation,enddevice,18,1360.46,-373.07,1.50
scenario_07_propagation,enddevice,19,787.52,16.02,1.50
scenario_07_propagation,enddevice,20,-51.10,54.41,1.50
scenario_07_propagation,enddevice,21,-23.06,1027.83,1.50
scenario_07_propagation,enddevice,22,-4.03,-136.78,1.50
scenario_07_propagation,enddevice,23,-341.82,541.91,1.50
scenario_07_propagation,enddevice,24,763.31,-1377.83,1.50
scenario_07_propagation,enddevice,25,-68.61,-33.43,1.50
scenario_07_propagation,enddevice,26,-301.65,215.82,1.50
scenario_07_propagation,enddevice,27,485.65,821.70,1.50
scenario_07_propagation,enddevice,28,-219.24,-303.84,1.50
scenario_07_propagation,enddevice,29,-222.97,262.39,1.50
scenario_07_propagation,enddevice,30,-1226.37,-828.46,1.50
scenario_07_propagation,enddevice,31,-321.64,-1116.06,1.50
scenario_07_propagation,enddevice,32,66.92,380.00,1.50
scenario_07_propagation,enddevice,33,-565.93,817.69,1.50
scenario_07_propagation,enddevice,34,-477.65,-310.08,1.50
scenario_07_propagation,enddevice,35,32.16,74.56,1.50
scenario_07_propagation,enddevice,36,1202.45,-625.85,1.50
scenario_07_propagation,enddevice,37,-174.08,460.64,1.50
scenario_07_propagation,enddevice,38,292.37,387.58,1.50
scenario_07_propagation,enddevice,39,80.20,-334.20,1.50
scenario_07_propagation,enddevice,40,143.15,-751.54,1.50
scenario_07_propagation,enddevice,41,-525.42,932.46,1.50
scenario_07_propagation,enddevice,42,246.65,-179.37,1.50
scenario_07_propagation,enddevice,43,-964.32,-902.47,1.50
scenario_07_propagation,enddevice,44,-1118.22,-298.44,1.50
scenario_07_propagation,enddevice,45,-1276.42,758.74,1.50
scenario_07_propagation,enddevice,46,96.75,-578.48,1.50
scenario_07_propagation,enddevice,47,932.47,1130.10,1.50
scenario_07_propagation,enddevice,48,-1093.22,445.78,1.50
scenario_07_propagation,enddevice,49,-85.39,-121.86,1.50
scenario_08_multigw_1gw,gateway,0,0.00,0.00,15.00
scenario_08_multigw_1gw,enddevice,0,-100.97,748.69,1.50
scenario_08_multigw_1gw,enddevice,1,-493.90,125.75,1.50
scenario_08_multigw_1gw,enddevice,2,400.40,-586.98,1.50
scenario_08_multigw_1gw,enddevice,3,292.91,-775.83,1.50
scenario_08_multigw_1gw,enddevice,4,567.04,547.63,1.50
scenario_08_multigw_1gw,enddevice,5,871.36,757.72,1.50
scenario_08_multigw_1gw,enddevice,6,-137.50,338.41,1.50
scenario_08_multigw_1gw,enddevice,7,999.43,44.72,1.50
scenario_08_multigw_1gw,enddevice,8,196.74,798.96,1.50
scenario_08_multigw_1gw,enddevice,9,73.72,-280.77,1.50
scenario_08_multigw_1gw,enddevice,10,-616.45,112.28,1.50
scenario_08_multigw_1gw,enddevice,11,863.07,-477.60,1.50
scenario_08_multigw_1gw,enddevice,12,130.74,683.31,1.50
scenario_08_multigw_1gw,enddevice,13,931.60,889.21,1.50
scenario_08_multigw_1gw,enddevice,14,-415.92,547.28,1.50
scenario_08_multigw_1gw,enddevice,15,791.76,882.81,1.50
scenario_08_multigw_1gw,enddevice,16,-689.73,760.34,1.50
scenario_08_multigw_1gw,enddevice,17,43.74,-506.16,1.50
scenario_08_multigw_1gw,enddevice,18,-168.55,97.59,1.50
scenario_08_multigw_1gw,enddevice,19,-461.62,787.87,1.50
scenario_08_multigw_1gw,enddevice,20,-465.74,-820.16,1.50
scenario_08_multigw_1gw,enddevice,21,-283.73,713.91,1.50
scenario_08_multigw_1gw,enddevice,22,-756.09,-423.90,1.50
scenario_08_multigw_1gw,enddevice,23,-693.06,-863.75,1.50
scenario_08_multigw_1gw,enddevice,24,-128.14,602.46,1.50
scenario_08_multigw_1gw,enddevice,25,473.22,577.01,1.50
scenario_08_multigw_1gw,enddevice,26,-402.78,331.52,1.50
scenario_08_multigw_1gw,enddevice,27,947.27,686.22,1.50
scenario_08_multigw_1gw,enddevice,28,488.44,421.12,1.50
scenario_08_multigw_1gw,enddevice,29,704.23,468.90,1.50
scenario_08_multigw_1gw,enddevice,30,992.49,39.52,1.50
scenario_08_multigw_1gw,enddevice,31,-121.79,470.97,1.50
scenario_08_multigw_1gw,enddevice,32,-22.16,-574.66,1.50
scenario_08_multigw_1gw,enddevice,33,592.62,-675.31,1.50
scenario_08_multigw_1gw,enddevice,34,980.88,-849.51,1.50
scenario_08_multigw_1gw,enddevice,35,-276.95,-511.83,1.50
scenario_08_multigw_1gw,enddevice,36,-863.52,-716.86,1.50
scenario_08_multigw_1gw,enddevice,37,193.81,-147.46,1.50
scenario_08_multigw_1gw,enddevice,38,601.06,-491.98,1.50
scenario_08_multigw_1gw,enddevice,39,-617.53,-73.09,1.50
scenario_08_multigw_1gw,enddevice,40,516.70,522.24,1.50
scenario_08_multigw_1gw,enddevice,41,-24.63,-491.58,1.50
scenario_08_multigw_1gw,enddevice,42,-499.37,-994.10,1.50
scenario_08_multigw_1gw,enddevice,43,639.18,765.13,1.50
scenario_08_multigw_1gw,enddevice,44,754.27,-546.28,1.50
scenario_08_multigw_1gw,enddevice,45,595.00,521.30,1.50
scenario_08_multigw_1gw,enddevice,46,-226.60,902.13,1.50
scenario_08_multigw_1gw,enddevice,47,446.64,-933.92,1.50
scenario_08_multigw_1gw,enddevice,48,855.58,-56.86,1.50
scenario_08_multigw_1gw,enddevice,49,734.71,-796.10,1.50
scenario_08_multigw_1gw,enddevice,50,-622.90,-404.58,1.50
scenario_08_multigw_1gw,enddevice,51,-549.81,-878.19,1.50
scenario_08_multigw_1gw,enddevice,52,657.12,88.11,1.50
scenario_08_multigw_1gw,enddevice,53,-350.40,-845.63,1.50
scenario_08_multigw_1gw,enddevice,54,602.57,-57.84,1.50
scenario_08_multigw_1gw,enddevice,55,503.32,-198.19,1.50
scenario_08_multigw_1gw,enddevice,56,631.04,-460.46,1.50
scenario_08_multigw_1gw,enddevice,57,-170.42,752.88,1.50
scenario_08_multigw_1gw,enddevice,58,127.41,620.28,1.50
scenario_08_multigw_1gw,enddevice,59,-263.37,-846.91,1.50
scenario_08_multigw_1gw,enddevice,60,764.06,-910.13,1.50
scenario_08_multigw_1gw,enddevice,61,943.88,125.33,1.50
scenario_08_multigw_1gw,enddevice,62,-125.34,-304.31,1.50
scenario_08_multigw_1gw,enddevice,63,-996.95,814.34,1.50
scenario_08_multigw_1gw,enddevice,64,717.81,49.59,1.50
scenario_08_multigw_1gw,enddevice,65,535.38,339.81,1.50
scenario_08_multigw_1gw,enddevice,66,592.10,783.06,1.50
scenario_08_multigw_1gw,enddevice,67,-63.73,-382.98,1.50
scenario_08_multigw_1gw,enddevice,68,112.16,-92.07,1.50
scenario_08_multigw_1gw,enddevice,69,-194.70,312.45,1.50
scenario_08_multigw_1gw,enddevice,70,-899.53,-983.44,1.50
scenario_08_multigw_1gw,enddevice,71,243.23,-399.35,1.50
scenario_08_multigw_1gw,enddevice,72,497.55,307.13,1.50
scenario_08_multigw_1gw,enddevice,73,402.39,-872.38,1.50
scenario_08_multigw_1gw,enddevice,74,947.41,775.93,1.50
scenario_08_multigw_1gw,enddevice,75,74.16,-993.54,1.50
scenario_08_multigw_1gw,enddevice,76,-139.76,-319.99,1.50
scenario_08_multigw_1gw,enddevice,77,442.06,-651.05,1.50
scenario_08_multigw_1gw,enddevice,78,-650.63,681.86,1.50
scenario_08_multigw_1gw,enddevice,79,306.24,-567.61,1.50
scenario_08_multigw_1gw,enddevice,80,-867.21,880.80,1.50
scenario_08_multigw_1gw,enddevice,81,964.05,-534.99,1.50
scenario_08_multigw_1gw,enddevice,82,-369.55,62.11,1.50
scenario_08_multigw_1gw,enddevice,83,526.74,635.13,1.50
scenario_08_multigw_1gw,enddevice,84,-306.43,-551.07,1.50
scenario_08_multigw_1gw,enddevice,85,-150.37,-108.43,1.50
scenario_08_multigw_1gw,enddevice,86,535.30,-531.92,1.50
scenario_08_multigw_1gw,enddevice,87,127.60,192.46,1.50
scenario_08_multigw_1gw,enddevice,88,-986.80,-380.06,1.50
scenario_08_multigw_1gw,enddevice,89,-152.21,-22.70,1.50
scenario_08_multigw_1gw,enddevice,90,-947.32,85.09,1.50
scenario_08_multigw_1gw,enddevice,91,904.19,-896.06,1.50
scenario_08_multigw_1gw,enddevice,92,-419.74,763.68,1.50
scenario_08_multigw_1gw,enddevice,93,-786.22,807.97,1.50
scenario_08_multigw_1gw,enddevice,94,-982.99,660.92,1.50
scenario_08_multigw_1gw,enddevice,95,-198.84,-408.17,1.50
scenario_08_multigw_1gw,enddevice,96,946.27,510.76,1.50
scenario_08_multigw_1gw,enddevice,97,-90.53,33.82,1.50
scenario_08_multigw_1gw,enddevice,98,549.48,-405.95,1.50
scenario_08_multigw_1gw,enddevice,99,287.95,504.80,1.50
scenario_08_multigw_1gw,enddevice,100,-784.78,797.46,1.50
scenario_08_multigw_1gw,enddevice,101,983.76,506.56,1.50
scenario_08_multigw_1gw,enddevice,102,633.41,188.09,1.50
scenario_08_multigw_1gw,enddevice,103,254.24,-312.37,1.50
scenario_08_multigw_1gw,enddevice,104,67.52,-123.03,1.50
scenario_08_multigw_1gw,enddevice,105,-653.56,154.33,1.50
scenario_08_multigw_1gw,enddevice,106,-54.02,-381.69,1.50
scenario_08_multigw_1gw,enddevice,107,7.26,-959.72,1.50
scenario_08_multigw_1gw,enddevice,108,-657.13,945.73,1.50
scenario_08_multigw_1gw,enddevice,109,683.71,-696.51,1.50
scenario_08_multigw_1gw,enddevice,110,67.99,690.30,1.50
scenario_08_multigw_1gw,enddevice,111,858.74,788.29,1.50
scenario_08_multigw_1gw,enddevice,112,-787.69,599.84,1.50
scenario_08_multigw_1gw,enddevice,113,703.97,255.84,1.50
scenario_08_multigw_1gw,enddevice,114,544.23,623.25,1.50
scenario_08_multigw_1gw,enddevice,115,405.97,127.08,1.50
scenario_08_multigw_1gw,enddevice,116,126.79,-148.76,1.50
scenario_08_multigw_1gw,enddevice,117,-351.34,131.68,1.50
scenario_08_multigw_1gw,enddevice,118,300.02,-454.19,1.50
scenario_08_multigw_1gw,enddevice,119,-249.61,340.46,1.50
scenario_08_multigw_1gw,enddevice,120,244.74,435.80,1.50
scenario_08_multigw_1gw,enddevice,121,-805.11,-580.14,1.50
scenario_08_multigw_1gw,enddevice,122,-283.36,254.33,1.50
scenario_08_multigw_1gw,enddevice,123,950.34,991.98,1.50
scenario_08_multigw_1gw,enddevice,124,333.02,-539.00,1.50
scenario_08_multigw_1gw,enddevice,125,879.68,-411.37,1.50
scenario_08_multigw_1gw,enddevice,126,-124.37,733.01,1.50
scenario_08_multigw_1gw,enddevice,127,-656.91,445.92,1.50
scenario_08_multigw_1gw,enddevice,128,-650.08,261.15,1.50
scenario_08_multigw_1gw,enddevice,129,996.27,-53.90,1.50
scenario_08_multigw_1gw,enddevice,130,947.45,-807.35,1.50
scenario_08_multigw_1gw,enddevice,131,206.33,168.06,1.50
scenario_08_multigw_1gw,enddevice,132,419.04,-39.70,1.50
scenario_08_multigw_1gw,enddevice,133,564.07,-161.32,1.50
scenario_08_multigw_1gw,enddevice,134,-244.20,-522.74,1.50
scenario_08_multigw_1gw,enddevice,135,65.88,-727.14,1.50
scenario_08_multigw_1gw,enddevice,136,-146.97,982.91,1.50
scenario_08_multigw_1gw,enddevice,137,701.75,395.39,1.50
scenario_08_multigw_1gw,enddevice,138,539.85,-830.34,1.50
scenario_08_multigw_1gw,enddevice,139,-967.56,-576.84,1.50
scenario_08_multigw_1gw,enddevice,140,65.72,5.32,1.50
scenario_08_multigw_1gw,enddevice,141,-823.26,-509.41,1.50
scenario_08_multigw_1gw,enddevice,142,124.95,872.27,1.50
scenario_08_multigw_1gw,enddevice,143,-507.10,921.38,1.50
scenario_08_multigw_1gw,enddevice,144,-88.76,-404.34,1.50
scenario_08_multigw_1gw,enddevice,145,860.47,276.38,1.50
scenario_08_multigw_1gw,enddevice,146,-70.68,-609.00,1.50
scenario_08_multigw_1gw,enddevice,147,40.56,801.35,1.50
scenario_08_multigw_1gw,enddevice,148,-659.36,702.53,1.50
scenario_08_multigw_1gw,enddevice,149,693.30,-33.87,1.50
scenario_08_multigw_1gw,enddevice,150,781.47,343.06,1.50
scenario_08_multigw_1gw,enddevice,151,-347.52,-776.90,1.50
scenario_08_multigw_1gw,enddevice,152,-796.36,214.10,1.50
scenario_08_multigw_1gw,enddevice,153,-179.59,956.14,1.50
scenario_08_multigw_1gw,enddevice,154,-261.80,467.67,1.50
scenario_08_multigw_1gw,enddevice,155,400.03,-799.05,1.50
scenario_08_multigw_1gw,enddevice,156,-435.59,34.56,1.50
scenario_08_multigw_1gw,enddevice,157,905.78,520.19,1.50
scenario_08_multigw_1gw,enddevice,158,90.10,-650.70,1.50
scenario_08_multigw_1gw,enddevice,159,-309.83,-846.02,1.50
scenario_08_multigw_1gw,enddevice,160,377.68,-719.19,1.50
scenario_08_multigw_1gw,enddevice,161,195.02,688.67,1.50
scenario_08_multigw_1gw,enddevice,162,657.76,117.73,1.50
scenario_08_multigw_1gw,enddevice,163,-40.66,320.23,1.50
scenario_08_multigw_1gw,enddevice,164,429.48,819.00,1.50
scenario_08_multigw_1gw,enddevice,165,-900.90,719.99,1.50
scenario_08_multigw_1gw,enddevice,166,390.51,387.92,1.50
scenario_08_multigw_1gw,enddevice,167,-444.82,-335.93,1.50
scenario_08_multigw_1gw,enddevice,168,-520.67,693.23,1.50
scenario_08_multigw_1gw,enddevice,169,-827.50,-278.83,1.50
scenario_08_multigw_1gw,enddevice,170,-460.21,-18.10,1.50
scenario_08_multigw_1gw,enddevice,171,-337.44,440.63,1.50
scenario_08_multigw_1gw,enddevice,172,-216.19,-860.07,1.50
scenario_08_multigw_1gw,enddevice,173,-16.21,959.11,1.50
scenario_08_multigw_1gw,enddevice,174,240.79,910.83,1.50
scenario_08_multigw_1gw,enddevice,175,151.92,536.73,1.50
scenario_08_multigw_1gw,enddevice,176,626.95,-629.62,1.50
scenario_08_multigw_1gw,enddevice,177,-436.61,241.88,1.50
scenario_08_multigw_1gw,enddevice,178,-392.86,-292.97,1.50
scenario_08_multigw_1gw,enddevice,179,750.26,315.39,1.50
scenario_08_multigw_1gw,enddevice,180,681.26,827.12,1.50
scenario_08_multigw_1gw,enddevice,181,-429.07,-80.06,1.50
scenario_08_multigw_1gw,enddevice,182,388.61,433.15,1.50
scenario_08_multigw_1gw,enddevice,183,-226.16,-803.35,1.50
scenario_08_multigw_1gw,enddevice,184,-49.16,-64.38,1.50
scenario_08_multigw_1gw,enddevice,185,276.60,-349.38,1.50
scenario_08_multigw_1gw,enddevice,186,-628.50,-170.30,1.50
scenario_08_multigw_1gw,enddevice,187,-238.34,-342.55,1.50
scenario_08_multigw_1gw,enddevice,188,967.14,595.43,1.50
scenario_08_multigw_1gw,enddevice,189,-69.94,921.09,1.50
scenario_08_multigw_1gw,enddevice,190,518.32,-827.55,1.50
scenario_08_multigw_1gw,enddevice,191,440.74,-62.44,1.50
scenario_08_multigw_1gw,enddevice,192,292.05,984.42,1.50
scenario_08_multigw_1gw,enddevice,193,-827.93,-623.11,1.50
scenario_08_multigw_1gw,enddevice,194,-256.33,-283.52,1.50
scenario_08_multigw_1gw,enddevice,195,67.78,-715.60,1.50
scenario_08_multigw_1gw,enddevice,196,834.53,-636.17,1.50
scenario_08_multigw_1gw,enddevice,197,324.02,164.60,1.50
scenario_08_multigw_1gw,enddevice,198,714.65,941.72,1.50
scenario_08_multigw_1gw,enddevice,199,111.64,-7.71,1.50
scenario_08_multigw_2gw,gateway,0,-666.67,0.00,15.00
scenario_08_multigw_2gw,gateway,1,666.67,0.00,15.00
scenario_08_multigw_2gw,enddevice,0,-100.97,748.69,1.50
scenario_08_multigw_2gw,enddevice,1,-493.90,125.75,1.50
scenario_08_multigw_2gw,enddevice,2,400.40,-586.98,1.50
scenario_08_multigw_2gw,enddevice,3,292.91,-775.83,1.50
scenario_08_multigw_2gw,enddevice,4,567.04,547.63,1.50
scenario_08_multigw_2gw,enddevice,5,871.36,757.72,1.50
scenario_08_multigw_2gw,enddevice,6,-137.50,338.41,1.50
scenario_08_multigw_2gw,enddevice,7,999.43,44.72,1.50
scenario_08_multigw_2gw,enddevice,8,196.74,798.96,1.50
scenario_08_multigw_2gw,enddevice,9,73.72,-280.77,1.50
scenario_08_multigw_2gw,enddevice,10,-616.45,112.28,1.50
scenario_08_multigw_2gw,enddevice,11,863.07,-477.60,1.50
scenario_08_multigw_2gw,enddevice,12,130.74,683.31,1.50
scenario_08_multigw_2gw,enddevice,13,931.60,889.21,1.50
scenario_08_multigw_2gw,enddevice,14,-415.92,547.28,1.50
scenario_08_multigw_2gw,enddevice,15,791.76,882.81,1.50
scenario_08_multigw_2gw,enddevice,16,-689.73,760.34,1.50
scenario_08_multigw_2gw,enddevice,17,43.74,-506.16,1.50
scenario_08_multigw_2gw,enddevice,18,-168.55,97.59,1.50
scenario_08_multigw_2gw,enddevice,19,-461.62,787.87,1.50
scenario_08_multigw_2gw,enddevice,20,-465.74,-820.16,1.50
scenario_08_multigw_2gw,enddevice,21,-283.73,713.91,1.50
scenario_08_multigw_2gw,enddevice,22,-756.09,-423.90,1.50
scenario_08_multigw_2gw,enddevice,23,-693.06,-863.75,1.50
scenario_08_multigw_2gw,enddevice,24,-128.14,602.46,1.50
scenario_08_multigw_2gw,enddevice,25,473.22,577.01,1.50
scenario_08_multigw_2gw,enddevice,26,-402.78,331.52,1.50
scenario_08_multigw_2gw,enddevice,27,947.27,686.22,1.50
scenario_08_multigw_2gw,enddevice,28,488.44,421.12,1.50
scenario_08_multigw_2gw,enddevice,29,704.23,468.90,1.50
scenario_08_multigw_2gw,enddevice,30,992.49,39.52,1.50
scenario_08_multigw_2gw,enddevice,31,-121.79,470.97,1.50
scenario_08_multigw_2gw,enddevice,32,-22.16,-574.66,1.50
scenario_08_multigw_2gw,enddevice,33,592.62,-675.31,1.50
scenario_08_multigw_2gw,enddevice,34,980.88,-849.51,1.50
scenario_08_multigw_2gw,enddevice,35,-276.95,-511.83,1.50
scenario_08_multigw_2gw,enddevice,36,-863.52,-716.86,1.50
scenario_08_multigw_2gw,enddevice,37,193.81,-147.46,1.50
scenario_08_multigw_2gw,enddevice,38,601.06,-491.98,1.50
scenario_08_multigw_2gw,enddevice,39,-617.53,-73.09,1.50
scenario_08_multigw_2gw,enddevice,40,516.70,522.24,1.50
scenario_08_multigw_2gw,enddevice,41,-24.63,-491.58,1.50
scenario_08_multigw_2gw,enddevice,42,-499.37,-994.10,1.50
scenario_08_multigw_2gw,enddevice,43,639.18,765.13,1.50
scenario_08_multigw_2gw,enddevice,44,754.27,-546.28,1.50
scenario_08_multigw_2gw,enddevice,45,595.00,521.30,1.50
scenario_08_multigw_2gw,enddevice,46,-226.60,902.13,1.50
scenario_08_multigw_2gw,enddevice,47,446.64,-933.92,1.50
scenario_08_multigw_2gw,enddevice,48,855.58,-56.86,1.50
scenario_08_multigw_2gw,enddevice,49,734.71,-796.10,1.50
scenario_08_multigw_2gw,enddevice,50,-622.90,-404.58,1.50
scenario_08_multigw_2gw,enddevice,51,-549.81,-878.19,1.50
scenario_08_multigw_2gw,enddevice,52,657.12,88.11,1.50
scenario_08_multigw_2gw,enddevice,53,-350.40,-845.63,1.50
scenario_08_multigw_2gw,enddevice,54,602.57,-57.84,1.50
scenario_08_multigw_2gw,enddevice,55,503.32,-198.19,1.50
scenario_08_multigw_2gw,enddevice,56,631.04,-460.46,1.50
scenario_08_multigw_2gw,enddevice,57,-170.42,752.88,1.50
scenario_08_multigw_2gw,enddevice,58,127.41,620.28,1.50
scenario_08_multigw_2gw,enddevice,59,-263.37,-846.91,1.50
scenario_08_multigw_2gw,enddevice,60,764.06,-910.13,1.50
scenario_08_multigw_2gw,enddevice,61,943.88,125.33,1.50
scenario_08_multigw_2gw,enddevice,62,-125.34,-304.31,1.50
scenario_08_multigw_2gw,enddevice,63,-996.95,814.34,1.50
scenario_08_multigw_2gw,enddevice,64,717.81,49.59,1.50
scenario_08_multigw_2gw,enddevice,65,535.38,339.81,1.50
scenario_08_multigw_2gw,enddevice,66,592.10,783.06,1.50
scenario_08_multigw_2gw,enddevice,67,-63.73,-382.98,1.50
scenario_08_multigw_2gw,enddevice,68,112.16,-92.07,1.50
scenario_08_multigw_2gw,enddevice,69,-194.70,312.45,1.50
scenario_08_multigw_2gw,enddevice,70,-899.53,-983.44,1.50
scenario_08_multigw_2gw,enddevice,71,243.23,-399.35,1.50
scenario_08_multigw_2gw,enddevice,72,497.55,307.13,1.50
scenario_08_multigw_2gw,enddevice,73,402.39,-872.38,1.50
scenario_08_multigw_2gw,enddevice,74,947.41,775.93,1.50
scenario_08_multigw_2gw,enddevice,75,74.16,-993.54,1.50
scenario_08_multigw_2gw,enddevice,76,-139.76,-319.99,1.50
scenario_08_multigw_2gw,enddevice,77,442.06,-651.05,1.50
scenario_08_multigw_2gw,enddevice,78,-650.63,681.86,1.50
scenario_08_multigw_2gw,enddevice,79,306.24,-567.61,1.50
scenario_08_multigw_2gw,enddevice,80,-867.21,880.80,1.50
scenario_08_multigw_2gw,enddevice,81,964.05,-534.99,1.50
scenario_08_multigw_2gw,enddevice,82,-369.55,62.11,1.50
scenario_08_multigw_2gw,enddevice,83,526.74,635.13,1.50
scenario_08_multigw_2gw,enddevice,84,-306.43,-551.07,1.50
scenario_08_multigw_2gw,enddevice,85,-150.37,-108.43,1.50
scenario_08_multigw_2gw,enddevice,86,535.30,-531.92,1.50
scenario_08_multigw_2gw,enddevice,87,127.60,192.46,1.50
scenario_08_multigw_2gw,enddevice,88,-986.80,-380.06,1.50
scenario_08_multigw_2gw,enddevice,89,-152.21,-22.70,1.50
scenario_08_multigw_2gw,enddevice,90,-947.32,85.09,1.50
scenario_08_multigw_2gw,enddevice,91,904.19,-896.06,1.50
scenario_08_multigw_2gw,enddevice,92,-419.74,763.68,1.50
scenario_08_multigw_2gw,enddevice,93,-786.22,807.97,1.50
scenario_08_multigw_2gw,enddevice,94,-982.99,660.92,1.50
scenario_08_multigw_2gw,enddevice,95,-198.84,-408.17,1.50
scenario_08_multigw_2gw,enddevice,96,946.27,510.76,1.50
scenario_08_multigw_2gw,enddevice,97,-90.53,33.82,1.50
scenario_08_multigw_2gw,enddevice,98,549.48,-405.95,1.50
scenario_08_multigw_2gw,enddevice,99,287.95,504.80,1.50
scenario_08_multigw_2gw,enddevice,100,-784.78,797.46,1.50
scenario_08_multigw_2gw,enddevice,101,983.76,506.56,1.50
scenario_08_multigw_2gw,enddevice,102,633.41,188.09,1.50
scenario_08_multigw_2gw,enddevice,103,254.24,-312.37,1.50
scenario_08_multigw_2gw,enddevice,104,67.52,-123.03,1.50
scenario_08_multigw_2gw,enddevice,105,-653.56,154.33,1.50
scenario_08_multigw_2gw,enddevice,106,-54.02,-381.69,1.50
scenario_08_multigw_2gw,enddevice,107,7.26,-959.72,1.50
scenario_08_multigw_2gw,enddevice,108,-657.13,945.73,1.50
scenario_08_multigw_2gw,enddevice,109,683.71,-696.51,1.50
scenario_08_multigw_2gw,enddevice,110,67.99,690.30,1.50
scenario_08_multigw_2gw,enddevice,111,858.74,788.29,1.50
scenario_08_multigw_2gw,enddevice,112,-787.69,599.84,1.50
scenario_08_multigw_2gw,enddevice,113,703.97,255.84,1.50
scenario_08_multigw_2gw,enddevice,114,544.23,623.25,1.50
scenario_08_multigw_2gw,enddevice,115,405.97,127.08,1.50
scenario_08_multigw_2gw,enddevice,116,126.79,-148.76,1.50
scenario_08_multigw_2gw,enddevice,117,-351.34,131.68,1.50
scenario_08_multigw_2gw,enddevice,118,300.02,-454.19,1.50
scenario_08_multigw_2gw,enddevice,119,-249.61,340.46,1.50
scenario_08_multigw_2gw,enddevice,120,244.74,435.80,1.50
scenario_08_multigw_2gw,enddevice,121,-805.11,-580.14,1.50
scenario_08_multigw_2gw,enddevice,122,-283.36,254.33,1.50
scenario_08_multigw_2gw,enddevice,123,950.34,991.98,1.50
scenario_08_multigw_2gw,enddevice,124,333.02,-539.00,1.50
